Id_bien;Cod_depcom;No_voie;Btq;Type_voie;Voie;Code_postal;Com_ad;Surface_Carrez;Type_local;Nb_pieces;Surface_terrain
13875;33529;17;;RUE;DU PORT;33260;LA TESTE-DE-BUCH;25.34;Appartement;1;
13876;33550;4;T;RUE;EMILE LALANNE;33140;VILLENAVE D ORNON;114.47;Maison;2;
13877;34003;3;;AV;DE LA BUTTE;34300;AGDE;21.27;Appartement;2;
13878;34032;2030;;VC;9 COLOMBIERS BEZIERS;34500;BEZIERS;31.96;Appartement;2;
13879;34108;66;;AV;DE LA MEDITERRANEE;34110;FRONTIGNAN;48.21;Appartement;3;
13880;34108;6;;RUE;DE LA MARECHAUSSEE;34110;FRONTIGNAN;44.31;Appartement;2;
13881;34157;7;;CHE;DU ROMANY BAS;34140;MEZE;50.57;Maison;2;
13882;34324;36;;CAMI;FOUNJUT;34350;VALRAS-PLAGE;30.33;Maison;4;
13883;35012;1;;RES;DE LA GUEDELAIS;35470;BAIN-DE-BRETAGNE;72.6;Appartement;4;
13884;35055;26;;AV;DE BRETAGNE;35135;CHANTEPIE;73.57;Appartement;3;
13885;35095;8;;RUE;DES PONTS;35120;DOL DE BRETAGNE;62.51;Appartement;3;
13886;38185;22;;RUE;SAINT FERJUS;38000;GRENOBLE;35.35;Appartement;2;
13887;38185;13;;CRS;JEAN JAURES;38000;GRENOBLE;92.31;Appartement;3;
13888;38185;20;;RUE;JOSEPH REY;38000;GRENOBLE;51.74;Appartement;2;
13889;38229;4;;ALL;DE LA ROSERAIE;38240;MEYLAN;95.53;Appartement;2;
13890;38239;13;;RUE;AUGUSTE SONNIER;38430;MOIRANS;35.54;Appartement;1;
13891;38553;290;;RUE;JEAN PAUL SARTRE;38090;VILLEFONTAINE;35.55;Appartement;2;
13892;39362;6;;PL;DES SALINES;39570;MONTMOROT;28.08;Appartement;2;
13893;40209;420;B;CHE;DE PIRON;40440;ONDRES;95.06;Appartement;5;
13894;41047;2;;RUE;DES MERISIERS;41260;LA CHAUSSEE SAINT VICTOR;42.6;Appartement;2;
13895;41295;7;;RUE;DES ECOLES;41350;VINEUIL;31.85;Appartement;2;
13896;42147;8;;RUE;NOTRE DAME;42600;MONTBRISON;24.49;Appartement;1;
13897;44020;34;;RUE;DE BELLEVUE;44340;BOUGUENAIS;34;Appartement;2;
13898;44049;1;;QUAI;DU MAIL DE BROC (RD245);44490;LE CROISIC;68.63;Appartement;2;
13899;44109;1;;RUE;FULTON;44100;NANTES;66.15;Appartement;3;
13900;44169;3;;VEN;DE L'ERIDAN;44450;SAINT-JULIEN-DE-CONCELLES;45.43;Appartement;2;
13901;44184;52;;ALL;DES ALBATROS;44600;SAINT-NAZAIRE;12.97;Appartement;1;
13902;47323;28;;RUE;LAKANAL;47300;VILLENEUVE SUR LOT;25.15;Appartement;1;
13903;49007;7;;RUE;MENAGE;49100;ANGERS;53.53;Appartement;2;
13904;49007;5;B;RUE;MONTESQUIEU;49000;ANGERS;56.81;Appartement;4;
13905;49355;25;;RUE;DES MAUGES;49340;TREMENTINES;56.43;Maison;2;
13906;50394;18;;PL;DU GENERAL LECLERC;50190;PERIERS;50.02;Appartement;2;
13907;51108;4;;RUE;CARNOT;51000;CHALONS EN CHAMPAGNE;35.1;Appartement;1;
13908;51454;9;B;RUE;DES BONS MALADES;51100;REIMS;51.62;Appartement;2;
13909;54395;447;;AV;DE LA LIBERATION;54000;NANCY;113.73;Appartement;4;
13910;54578;335;;AV;ANDRE MALRAUX;54600;VILLERS LES NANCY;57.17;Appartement;3;
13911;56178;2;;RUE;JULIEN GRACQ;56300;PONTIVY;71.7;Appartement;3;
13912;59328;2;;RUE;VAILLANT;59130;LAMBERSART;84.4;Appartement;4;
13913;59350;141;;RUE;FAIDHERBE HELLEMMES;59260;LILLE;28.3;Appartement;2;
13914;59350;52;;RUE;ESQUERMOISE;59800;LILLE;64.59;Appartement;3;
13915;59360;9001;;RUE;DE LA DISTILLERIE;59120;LOOS;41.04;Appartement;2;
13916;59421;99;;RUE;DE LILLE;59420;MOUVAUX;89.01;Appartement;4;
13917;59512;27;;AV;DES NATIONS UNIES;59100;ROUBAIX;78.61;Appartement;4;
13918;59636;68;;RUE;DU GENERAL LECLERC;59118;WAMBRECHIES;39.2;Appartement;2;
13919;59648;8;;RUE;BOILEAU;59139;WATTIGNIES;42;Appartement;2;
13920;60139;61;;RUE;DE LA CHEVALERIE;60230;CHAMBLY;83.07;Appartement;4;
13921;60141;36;;RUE;DU CONNETABLE;60500;CHANTILLY;49.28;Appartement;2;
13922;60282;1;;VOIE;DE LA GRANDE SERPENTINE;60270;GOUVIEUX;33.38;Appartement;1;
13923;63300;27;;FG;DE LA BADE;63200;RIOM;69.1;Appartement;3;
13924;64102;56;;RUE;MAUBEC;64100;BAYONNE;87.19;Appartement;4;
13925;65138;14;;RUE;DE LA RAILLERE;65110;CAUTERETS;65.46;Appartement;3;
13926;65384;5016;;;LE VILLAGE;65170;SAILHAN;89.25;Appartement;4;
13927;65388;5411;;;LE PLA D ADET;65170;SAINT-LARY-SOULAN;32.18;Appartement;1;
13928;66136;70;;AV;MARCELIN ALBERT;66000;PERPIGNAN;70.3;Appartement;3;
13929;69003;40;;AV;GABRIEL PERI;69250;ALBIGNY-SUR-SAONE;74.18;Appartement;3;
13930;69112;26;;CHE;DE LA MADONE;69210;LENTILLY;84.9;Appartement;4;
13931;69244;33;;AV;MATHIEU MISERY;69160;TASSIN-LA-DEMI-LUNE;94.78;Appartement;4;
13932;69264;154;;RUE;RONCEVAUX;69400;VILLEFRANCHE;89.24;Appartement;4;
13933;69266;35;;CRS;EMILE ZOLA;69100;VILLEURBANNE;74.69;Appartement;3;
13934;69275;1;B;AV;PASTEUR;69150;DECINES-CHARPIEU;59.31;Appartement;3;
13935;69277;21;;RUE;DU CHATEAU D EAU;69740;GENAS;143.84;Maison;6;
13936;69386;134;;RUE;DE SEZE;69006;LYON 6EME;85.14;Appartement;3;
13937;69389;20;;QUAI;JAYR;69009;LYON 9EME;56.23;Appartement;2;
13938;69389;38;;QUAI;JAYR;69009;LYON 9EME;147.24;Appartement;6;
13939;70550;1;B;RUE;DES URSULINES;70000;VESOUL;65.99;Appartement;3;
13940;75102;3;;RUE;BACHAUMONT;75002;PARIS 02;37.03;Appartement;2;
13941;75103;65;;RUE;DES GRAVILLIERS;75003;PARIS 03;49.65;Appartement;2;
13942;75104;46;;RUE;SAINT ANTOINE;75004;PARIS 04;36.4;Appartement;2;
13943;75104;46;;QUAI;HENRI IV;75004;PARIS 04;98.71;Appartement;5;
13944;75105;139;;BD;SAINT MICHEL;75005;PARIS 05;83.83;Appartement;4;
13945;75106;18;;RUE;DAUPHINE;75006;PARIS 06;39.28;Appartement;2;
13946;75106;9;;RUE;DE CONDE;75006;PARIS 06;32.01;Appartement;1;
13947;75107;4;;RUE;DE VARENNE;75007;PARIS 07;18.54;Appartement;1;
13948;75108;70;;RUE;DU FAUBOURG SAINT HONORE;75008;PARIS 08;143.64;Appartement;5;
13949;75109;8;;RUE;MILTON;75009;PARIS 09;179.02;Appartement;3;
13950;75109;64;;RUE;RODIER;75009;PARIS 09;52.35;Appartement;3;
13951;75110;11;;RUE;DES RECOLLETS;75010;PARIS 10;22.02;Appartement;1;
13952;75110;133;;RUE;DU FBG DU TEMPLE;75010;PARIS 10;59.23;Appartement;3;
13953;75111;83;;RUE;JEAN PIERRE TIMBAUD;75011;PARIS 11;25.88;Appartement;2;
13954;75111;99;;AV;DE LA REPUBLIQUE;75011;PARIS 11;65.09;Appartement;2;
13955;75111;8;;RUE;DU GENERAL RENAULT;75011;PARIS 11;104.67;Appartement;4;
13956;75111;2;;PAS;THIERE;75011;PARIS 11;67.15;Appartement;2;
13957;75112;38;;BD;DE PICPUS;75012;PARIS 12;38.65;Appartement;1;
13958;75114;34;;RUE;SAINT YVES;75014;PARIS 14;18.71;Appartement;1;
13959;75114;14;;RUE;DIDOT;75014;PARIS 14;17.2;Appartement;1;
13960;75114;10;;IMP;FLORIMONT;75014;PARIS 14;23.94;Appartement;1;
13961;75115;14;;;VIL DU MONT TONNERRE;75015;PARIS 15;21.3;Appartement;1;
13962;75115;8;;RUE;MIOLLIS;75015;PARIS 15;17.18;Appartement;1;
13963;75115;15;A;RUE;ROBERT DE FLERS;75015;PARIS 15;64.57;Appartement;3;
13964;75115;60;A;RUE;EMERIAU;75015;PARIS 15;24.82;Appartement;1;
13965;75115;108;;RUE;DE LOURMEL;75015;PARIS 15;46.73;Appartement;2;
13966;75116;112;;QUAI;LOUIS BLERIOT;75016;PARIS 16;92.48;Appartement;4;
13967;75117;12;;RUE;BREMONTIER;75017;PARIS 17;83.41;Appartement;4;
13968;75117;10;;RUE;THEODORE DE BANVILLE;75017;PARIS 17;23.42;Appartement;2;
13969;75117;154;;AV;DE WAGRAM;75017;PARIS 17;16.8;Appartement;1;
13970;75117;103;;RUE;LEMERCIER;75017;PARIS 17;46.25;Appartement;3;
13971;75117;116;;RUE;DES MOINES;75017;PARIS 17;25.22;Appartement;2;
13972;75118;39;;RUE;GANNERON;75018;PARIS 18;39.2;Appartement;2;
13973;75118;2;;RUE;MYRHA;75018;PARIS 18;14.42;Appartement;1;
13974;75119;62;;RUE;D HAUTPOUL;75019;PARIS 19;28.85;Appartement;2;
13975;75120;27;;RUE;DE LA CHINE;75020;PARIS 20;45.1;Appartement;2;
13976;75120;7;;RUE;STENDHAL;75020;PARIS 20;45.16;Appartement;2;
13977;75120;47;;RUE;DES PYRENEES;75020;PARIS 20;56.74;Appartement;3;
13978;76217;70;;RUE;DE LA REPUBLIQUE;76200;DIEPPE;114.3;Appartement;4;
13979;76540;13;A;RUE;ALBERT SOREL;76100;ROUEN;50.37;Appartement;2;
13980;76552;4;;RUE;ALBERT DUBOSC;76310;STE ADRESSE;79.01;Appartement;4;
13981;76575;9001;;RES;MIRABEAU TOUR 3;76800;SAINT-ETIENNE-DU-ROUVRAY;74.82;Appartement;4;
13982;76711;9001;;ESP;DU GAL LECLERC;76470;LE TREPORT;53.21;Appartement;3;
13983;77014;6;;AV;DES MARRONNIERS;77210;AVON;58.95;Appartement;3;
13984;77058;29;;AV;DU GENERAL DE GAULLE;77600;BUSSY-SAINT-GEORGES;59.63;Appartement;3;
13985;77083;5;;CHE;ARMAND LANOUX;77420;CHAMPS-SUR-MARNE;105.21;Maison;4;
13986;77288;3;;RUE;BONTEMPS;77000;MELUN;19.57;Appartement;1;
13987;77372;81;;RUE;DU GENERAL LECLERC;77400;POMPONNE;57.07;Appartement;3;
13988;77382;26;A;RUE;DE MAREUIL;77860;QUINCY-VOISINS;93.3;Maison;4;
13989;77449;1;;RUE;DE MAGELLAN;77700;SERRIS;70.89;Appartement;3;
13990;77464;9;;RUE;DE CHAALIS;77400;THORIGNY SUR MARNE;40.41;Appartement;2;
13991;78005;5;;RUE;DES CHAMPS;78260;ACHERES;38.55;Appartement;2;
13992;78073;5;;RUE;CLAUDE DEBUSSY;78390;BOIS D ARCY;66;Appartement;4;
13993;78158;63;;RUE;DE VERSAILLES;78150;LE CHESNAY-ROCQUENCOURT;31.65;Appartement;3;
13994;78172;1;;ALL;DE JADE;78700;CONFLANS SAINTE HONORINE;84.12;Maison;1;
13995;78190;7;;ALL;DES CAPUCINES;78290;CROISSY SUR SEINE;107.73;Maison;3;
13996;78208;3;;RES;LES COUDRAYS;78990;ELANCOURT;70.32;Appartement;3;
13997;78208;6;;VLA;EMMANUEL FREMIET;78990;ELANCOURT;88.88;Appartement;3;
13998;78314;2;;RUE;DU PONT;78440;ISSOU;50.55;Appartement;3;
13999;78327;13;B;RUE;DU COMMERCE;78820;JUZIERS;67.73;Maison;4;
14000;78382;6;;CLOS;DU ROY;78780;MAURECOURT;57.45;Appartement;2;
14001;78490;17;;RUE;MICHEL ANGE;78370;PLAISIR;85.33;Maison;2;
14002;78502;2;;RUE;DE LA FONTAINE ST MARTIN;78560;PORT-MARLY (LE);87;Appartement;4;
14003;78517;7;;SQ;DE LA PROVIDENCE;78120;RAMBOUILLET;72.43;Appartement;3;
14004;78586;4;;CHE;ANDRE DERAIN;78500;SARTROUVILLE;55.01;Appartement;2;
14005;80001;35;;RLE;DU BEFFROI;80100;ABBEVILLE;42.2;Appartement;2;
14006;82121;42;;RUE;DE LA RESISTANCE;82000;MONTAUBAN;30.9;Appartement;1;
14007;82190;4;;RUE;JOLIOT CURIE;82600;VERDUN-SUR-GARONNE;77.09;Appartement;3;
14008;83009;1065;;BD;DE L ESCOURCHE;83150;BANDOL;28.99;Appartement;2;
14009;83016;2;;IMP;DES ESPARADOUS;83330;LE BEAUSSET;35.87;Appartement;2;
14010;83016;9500;;ESP;CHARLES DE GAULLE;83330;LE BEAUSSET;56.8;Appartement;1;
14011;83069;25;;ALL;MARIE DES LIONS;83400;HYERES;73.59;Appartement;3;
14012;83069;956;;AV;JEAN MOULIN;83400;HYERES;31.14;Appartement;1;
14013;83070;9001;;RES;LE GRAND LARGE;83980;LE LAVANDOU;52.34;Appartement;3;
14014;83090;1;B;RUE;DE LA TOUR;83190;OLLIOULES;30.3;Appartement;1;
14015;83126;1416;;AV;HENRI GUILLAUME;83500;LA SEYNE SUR MER;23.25;Appartement;2;
14016;83129;179;;AV;PRESIDENT JOHN KENNEDY;83140;SIX-FOURS-LES-PLAGES;36.29;Appartement;1;
14017;83137;53;;RUE;ROMAIN;83000;TOULON;77.22;Appartement;4;
14018;83137;14;;RUE;DU ROMULUS;83000;TOULON;54.33;Appartement;3;
14019;84007;20;;RUE;BONNETERIE;84000;AVIGNON;32.49;Appartement;2;
14020;84141;358;;CHE;DE LA PELADO;84270;VEDENE;125.92;Maison;4;
14021;85226;9001;;RES;GD VOILIER 1 MERLIN MARINE;85270;SAINT-HILAIRE-DE-RIEZ;25.62;Appartement;1;
14022;85288;9156;;RES;ST LAURENT;85440;TALMONT-SAINT-HILAIRE;26.91;Appartement;2;
14023;86157;28;;RUE;DES FOUGERES;86550;MIGNALOUX-BEAUVOIR;63.3;Appartement;3;
14024;91105;18;;RUE;DE LA BOISSIERE;91650;BREUILLET;76.6;Maison;4;
14025;91174;39;;RUE;DE LA DAUPHINE;91100;CORBEIL ESSONNES;34.11;Appartement;1;
14026;91191;38;;RUE;ALBERT THOMAS;91560;CROSNE;88.38;Appartement;4;
14027;91200;25;;RUE;ST PIERRE;91410;DOURDAN;74.57;Appartement;1;
14028;91477;7;;RUE;CYPRIEN MURET;91120;PALAISEAU;56.61;Appartement;2;
14029;91645;1;;SQ;DES PAULOWNIAS;91370;VERRIERES LE BUISSON;99.93;Appartement;5;
14030;91661;9;;RUE;DE LA RES LA HAIE DU PONT;91140;VILLEBON SUR YVETTE;77.14;Appartement;4;
14031;91689;3;;RUE;DJANGO REINHARDT;91320;WISSOUS;42.67;Appartement;2;
14032;91692;4;;RUE;DES MILLEPERTUIS;91940;LES ULIS;69.7;Appartement;4;
14033;92020;18;B;AV;DE LA DIVISION LECLERC;92320;CHATILLON;26.8;Appartement;1;
14034;92023;23;;AV;VICTOR HUGO;92140;CLAMART;38.71;Appartement;3;
14035;92035;26;;RUE;LEON MAURICE NORDMANN;92250;LA GARENNE-COLOMBES;80.92;Appartement;3;
14036;92046;23;;RUE;SALVADOR ALLENDE;92240;MALAKOFF;23.11;Appartement;1;
14037;92049;53;;AV;PIERRE BROSSOLETTE;92120;MONTROUGE;69.19;Appartement;3;
14038;92049;23;;RUE;VICTOR HUGO;92120;MONTROUGE;30.5;Appartement;1;
14039;92049;18;;RUE;MARIE DEBOS;92120;MONTROUGE;117.22;Appartement;4;
14040;92049;24;;RUE;BOILEAU;92120;MONTROUGE;67.66;Appartement;3;
14041;92050;7;B;RUE;MARCELIN BERTHELOT;92000;NANTERRE;45.74;Appartement;2;
14042;92051;23;;BD;D ARGENSON;92200;NEUILLY-SUR-SEINE;127.65;Appartement;6;
14043;92051;23;;BD;D ARGENSON;92200;NEUILLY-SUR-SEINE;95.16;Appartement;4;
14044;92051;29;;RUE;DE VILLIERS;92200;NEUILLY-SUR-SEINE;25.52;Appartement;1;
14045;92060;42;;RUE;DU MOULIN FIDEL;92350;LE PLESSIS-ROBINSON;97.15;Appartement;5;
14046;92062;14;;RUE;PAUL LAFARGUE;92800;PUTEAUX;64.9;Appartement;2;
14047;92063;3;;RUE;RAYMOND QUENEAU;92500;RUEIL-MALMAISON;31.95;Appartement;1;
14048;92063;44;;RUE;PEREIRE;92500;RUEIL-MALMAISON;49;Appartement;2;
14049;93001;17;;RUE;DE LA NOUVELLE FRANCE;93300;AUBERVILLIERS;17;Appartement;1;
14050;93001;29;B;RUE;FERRAGUS;93300;AUBERVILLIERS;45.03;Appartement;3;
14051;93046;50;;AV;DU MAL LECLERC;93190;LIVRY-GARGAN;52.72;Appartement;3;
14052;93048;13;;RUE;DE LA RENARDIERE;93100;MONTREUIL;63.57;Maison;5;
14053;93051;2;;PL;DES FEDERES;93160;NOISY-LE-GRAND;114.17;Appartement;5;
14054;93064;31;;AV;DU GEN DE GAULLE;93110;ROSNY-SOUS-BOIS;26.5;Appartement;1;
14055;93066;5;;RUE;FERDINAND GAMBON;93200;SAINT-DENIS;62.78;Appartement;3;
14056;93066;69;;RUE;DU LANDY;93210;SAINT-DENIS;50.29;Appartement;3;
14057;93066;12;;RUE;BERNE;93200;SAINT-DENIS;14.91;Appartement;1;
14058;93070;47;;RUE;GAMBETTA;93400;SAINT-OUEN-SUR-SEINE;29.86;Appartement;2;
14059;94017;30;;RUE;DE MUSSELBURGH;94500;CHAMPIGNY-SUR-MARNE;90.54;Appartement;4;
14060;94017;11;;RUE;DU MONUMENT;94500;CHAMPIGNY-SUR-MARNE;137.68;Maison;6;400
14061;94028;9;;SQ;JEAN PIERRE MARTINEZ;94000;CRETEIL;61.8;Appartement;3;
14062;94028;22;;RUE;DE COTONOU;94000;CRETEIL;64.39;Appartement;3;
14063;94034;2;;VLA;DES BASSES FOLIES;94260;FRESNES;44.51;Appartement;2;
14064;94034;7;;CITE;MONTJEAN;94260;FRESNES;89.1;Maison;4;1199
14065;94052;83;;BD;DE STRASBOURG;94130;NOGENT-SUR-MARNE;32.44;Appartement;1;
14066;94058;13;;BD;FOCH;94170;LE PERREUX-SUR-MARNE;53;Appartement;2;
14067;94059;180;;AV;DE LA MARECHALE;94420;LE PLESSIS-TREVISE;61.5;Appartement;3;
14068;94073;18;;RUE;DES PINS SYLVESTRES;94320;THIAIS;117.76;Maison;6;
14069;94073;11;;BD;DE STALINGRAD;94320;THIAIS;64.91;Appartement;4;
14070;94076;86;;AV;DE PARIS;94800;VILLEJUIF;78.21;Appartement;4;
14071;94080;137;;RUE;DEFRANCE;94300;VINCENNES;94.46;Appartement;2;
14072;94081;6;;ALL;DES CHAMPS FLEURIS;94400;VITRY-SUR-SEINE;51.28;Appartement;2;
14073;94081;6;;AV;GAMBETTA;94400;VITRY-SUR-SEINE;48.08;Appartement;2;
14074;95018;4;;RES;DE BRETAGNE;95100;ARGENTEUIL;67.54;Appartement;3;
14075;95134;28;;RUE;DE L HOTEL DIEU;95660;CHAMPAGNE SUR-OISE;124.63;Maison;3;
14076;95205;10;;ALL;DES CONNETABLES;95440;ECOUEN;64.6;Appartement;3;
14077;95218;25;;RUE;DES PINSONS;95610;ERAGNY-SUR-OISE;66.55;Appartement;3;
14078;95323;25;;ALL;DES ARCADES;95280;JOUY-LE-MOUTIER;80.04;Maison;5;
14079;95369;17;;RUE;AUGUSTE RENOIR;95580;MARGENCY;67.92;Appartement;3;
14080;95388;100;;RUE;DU LAITIER;95180;MENUCOURT;76.06;Maison;4;
14081;95491;53;;RUE;ALBERT ALLINE;95130;PLESSIS-BOUCHARD (LE);68.1;Appartement;3;
14082;95555;1;;AV;MATHILDE;95210;ST GRATIEN;71.03;Appartement;3;
14083;973304;;;ALL;DES ETOILES;97310;KOUROU;25.31;Appartement;1;
14084;01109;91;;;GRAND' RUE;1550;COLLONGES;295.21;Appartement;6;
14085;01173;256;;AV;DE BELLE FERME;1170;GEX;55.4;Appartement;3;
14086;01240;5186;;;MATAFELON;1580;MATAFELON-GRANGES;42.89;Appartement;2;
14087;02722;1;B;RUE;DES GRAVIERS;2200;SOISSONS;62.15;Appartement;3;
14088;02722;2;B;BD;EDOUARD BRANLY;2200;SOISSONS;49.46;Appartement;2;
14089;02722;10;;PL;DE LAON;2200;SOISSONS;41.42;Appartement;1;
14090;06011;4;;RUE;LIEUTENANT COLONELLI;6310;BEAULIEU SUR MER;57.75;Appartement;2;
14091;06011;9;;RUE;DUJARDIN BEAUMETZ;6310;BEAULIEU SUR MER;41.77;Appartement;2;
14092;06085;760;;CHE;DE LA TIRE;6250;MOUGINS;79.58;Appartement;4;
14093;06085;120;;AV;FONT ROUBERT;6250;MOUGINS;15.38;Appartement;1;
14094;06085;120;;AV;FONT ROUBERT;6250;MOUGINS;15.57;Appartement;1;
14095;06088;44;;BD;GAMBETTA;6000;NICE;91;Appartement;3;
14096;06088;13;;AV;CORNICHE FLEURIE;6200;NICE;21.55;Appartement;1;
14097;06104;15;;PROM;DU CAP;6190;ROQUEBRUNE CAP MARTIN;30.26;Appartement;1;
14098;06104;129;;AV;DE VERDUN;6190;ROQUEBRUNE CAP MARTIN;27.83;Appartement;1;
14099;06128;684;;RTE;DES SERRES;6570;SAINT-PAUL-DE-VENCE;122.85;Appartement;4;
14100;06136;1;;PL;AUGUSTE COTTA;6380;SOSPEL;36.34;Appartement;2;
14101;06155;3;;AV;DE LA POSTE;6220;VALLAURIS;52.25;Appartement;2;
14102;07324;3;;RUE;EDOUARD JOUBERT;7300;TOURNON-SUR-RHONE;52.93;Appartement;3;
14103;07324;113;;AV;DU HUIT MAI 1945;7300;TOURNON-SUR-RHONE;70.24;Appartement;3;
14104;11170;5;;;LES GRENADINES;11430;GRUISSAN;27.22;Appartement;1;
14105;11170;841;;BD;DU PECH MAYNAUD;11430;GRUISSAN;29.67;Maison;2;
14106;11202;1;;RES;LES SABLONS 3;11370;LEUCATE;37.36;Appartement;3;
14107;11266;138;;IMP;MOLIERE;11210;PORT-LA-NOUVELLE;31.53;Appartement;2;
14108;13007;4;;CRS;DU 4 SEPTEMBRE;13390;AURIOL;49.85;Appartement;3;
14109;13202;103;;BD;DE PARIS;13002;MARSEILLE 2EME;66.72;Appartement;3;
14110;13206;10;;BD;ANDRE AUNE;13006;MARSEILLE 6EME;68;Appartement;4;
14111;13208;31;;ALL;ALBENIZ;13008;MARSEILLE 8EME;74.85;Appartement;4;
14112;13208;67;;BD;DES NEIGES;13008;MARSEILLE 8EME;27.24;Appartement;1;
14113;13214;5;;AV;DU MERLAN;13014;MARSEILLE 14EME;20.19;Appartement;1;
14114;13215;48;;AV;DE ST LOUIS;13015;MARSEILLE 15EME;54.11;Appartement;3;
14115;14220;1;;PL;DE LA POIN DU HOC;14800;DEAUVILLE;24.07;Appartement;1;
14116;14225;9001;;VC;RES LES MARINES 2;14160;DIVES-SUR-MER;77.9;Appartement;3;
14117;14715;14;;RUE;SAINT GERMAIN;14360;TROUVILLE-SUR-MER;46.94;Appartement;1;
14118;17333;24;;RUE;DE LA VIGIE;17110;SAINT-GEORGES-DE-DIDONNE;27.5;Maison;2;
14119;18033;11;;RUE;DU COMMERCE;18000;BOURGES;4.95;Appartement;2;
14120;22055;9;;RUE;DU CHEMIN DE FER;22680;BINIC-ETABLES-SUR-MER;34.17;Appartement;2;
14121;22325;17;;RUE;DE GENIET;22410;SAINT-QUAY-PORTRIEUX;59.8;Appartement;3;
14122;24138;9000;;AV;CHURCHILL;24660;COULOUNIEIX-CHAMIERS;59.51;Appartement;3;
14123;24356;5;;AV;DU GENERAL DE GAULLE;24580;ROUFFIGNAC-ST-CERNIN-DE-REILHA;89.62;Maison;2;
14124;24520;9;;RUE;MONTAIGNE;24200;SARLAT-LA-CANEDA;36.32;Appartement;2;
14125;26165;44;;AV;ALBERT MAZADE;26250;LIVRON SUR DROME;62.01;Appartement;4;
14126;28085;4;;PL;OLIVIER DE SERRES;28000;CHARTRES;50.74;Appartement;2;
14127;2A004;;;RES;CARRE BODICCIONE;20090;AJACCIO;71.02;Appartement;3;
14128;2A004;45;;CRS;NAPOLEON;20000;AJACCIO;67.4;Appartement;3;
14129;2A008;5179;;;MOLINI;20166;ALBITRECCIA;65.31;Maison;3;
14130;33039;1;;RUE;DU JARDIN DES HORTENSIAS;33130;BEGLES;77.8;Appartement;4;
14131;33063;64;;CRS;DE L YSER;33800;BORDEAUX;28.43;Appartement;1;
14132;33063;25;;RUE;DUBLAN;33800;BORDEAUX;12.11;Appartement;1;
14133;33063;208;;RUE;DE L ECOLE NORMALE CAUD;33200;BORDEAUX;21.72;Appartement;1;
14134;33165;156;;;BELLEGARDE;33370;FARGUES SAINT HILAIRE;48.6;Appartement;1;
14135;33203;;;;DERRIERE LE MOULIN;33990;HOURTIN;55.69;Appartement;3;
14136;33243;24;;RUE;DES MURS;33500;LIBOURNE;59.84;Appartement;2;
14137;33522;159;;RUE;DE SUZON;33400;TALENCE;85.48;Appartement;4;
14138;34003;3;;AV;DES MATELOTS;34300;AGDE;24.92;Appartement;1;
14139;34023;8;;RUE;DES ALIZES;34540;BALARUC LES BAINS;46;Appartement;2;
14140;34067;371;;AV;DES DEUX PONTS;34190;CAZILHAC;239.05;Appartement;2;
14141;34145;680;;RTE;DU MAS DESPORT;34400;LUNEL;84.55;Appartement;4;
14142;34150;4;;IMP;RONSARD;34340;MARSEILLAN;35.29;Appartement;1;
14143;34161;22;;RUE;CLAUDE NOUGARO;34310;MONTADY;81.95;Maison;4;181
14144;34301;9077;;CITE;DU CHATEAU VERT;34200;SETE;43.13;Appartement;2;
14145;34301;5;;RUE;PAUL BOUSQUET;34200;SETE;54.8;Appartement;2;
14146;35093;23;;RUE;DE LA CORBINAIS;35800;DINARD;62.44;Appartement;3;
14147;35236;31;;BD;DE LA LIBERTE;35600;REDON;33.69;Appartement;2;
14148;35238;1;;PL;DE LA ROTONDE;35000;RENNES;13.63;Appartement;1;
14149;35288;6;;BD;CHATEAUBRIAND;35400;SAINT-MALO;37.4;Appartement;1;
14150;36044;29;;AV;SAINT PIERRE;36000;CHATEAUROUX;61.27;Appartement;3;
14151;38158;3;;RUE;DU MURET;38320;EYBENS;60.19;Appartement;4;
14152;38185;77;B;CRS;JEAN JAURES;38000;GRENOBLE;68.83;Appartement;3;
14153;40019;211;;RTE;DU BOURG;40200;AUREILHAN;20.6;Appartement;1;
14154;40088;37;;AV;SAINT VINCENT DE PAUL;40100;DAX;29.74;Appartement;1;
14155;41018;5;;AV;DU DOC JEAN LAIGRET;41000;BLOIS;73.54;Appartement;4;
14156;41269;52;;RUE;JACQUELINE AURIOL;41100;VENDOME;67.79;Maison;3;
14157;42059;2;;RUE;JULES FERRIER;42140;CHAZELLES SUR LYON;190;Appartement;5;
14158;42187;84;;RUE;MARECHAL FOCH;42300;ROANNE;62.5;Appartement;3;
14159;42187;28;;BD;EDGAR QUINET;42300;ROANNE;40.54;Appartement;2;
14160;42218;4;;RUE;DOMINIQUE LEPRINCE RINGUET;42100;SAINT-ETIENNE;68.87;Appartement;4;
14161;42275;1;;RUE;MARTHOUREY;42270;SAINT-PRIEST-EN-JAREZ;19.02;Appartement;1;
14162;44020;10;;RUE;DE LA MULE DU PAPE;44340;BOUGUENAIS;42.72;Appartement;2;
14163;44055;18;;AV;DU GENERAL DE GAULLE;44500;LA BAULE-ESCOUBLAC;22.59;Appartement;2;
14164;44109;44;;RUE;GRANDE BIESSE;44200;NANTES;26.09;Appartement;1;
14165;44109;26;;RUE;DU GRAND CLOS;44300;NANTES;40.38;Appartement;1;
14166;44162;3;;RUE;DES HAUTS MOULINS;44800;ST-HERBLAIN;31.53;Appartement;1;
